year,date,day_of_year,month,day,event,station_name_jp,station_name_en,station_name_ja,jma_station_code,wmo_station_id,country_area,latitude_deg,longitude_deg
2016,2016-04-03,94,4,3,full_bloom,下関,SHIMONOSEKI,下関,762,47762,JAPAN,33.948611111111106,130.9261111111111
2017,2017-04-07,97,4,7,full_bloom,下関,SHIMONOSEKI,下関,762,47762,JAPAN,33.948611111111106,130.9261111111111
2018,2018-03-29,88,3,29,full_bloom,下関,SHIMONOSEKI,下関,762,47762,JAPAN,33.948611111111106,130.9261111111111
2019,2019-04-05,95,4,5,full_bloom,下関,SHIMONOSEKI,下関,762,47762,JAPAN,33.948611111111106,130.9261111111111
2020,2020-04-05,96,4,5,full_bloom,下関,SHIMONOSEKI,下関,762,47762,JAPAN,33.948611111111106,130.9261111111111
2021,2021-03-26,85,3,26,full_bloom,下関,SHIMONOSEKI,下関,762,47762,JAPAN,33.948611111111106,130.9261111111111
2022,2022-04-01,91,4,1,full_bloom,下関,SHIMONOSEKI,下関,762,47762,JAPAN,33.948611111111106,130.9261111111111
2023,2023-03-31,90,3,31,full_bloom,下関,SHIMONOSEKI,下関,762,47762,JAPAN,33.948611111111106,130.9261111111111
2024,2024-04-05,96,4,5,full_bloom,下関,SHIMONOSEKI,下関,762,47762,JAPAN,33.948611111111106,130.9261111111111
2025,2025-04-04,94,4,4,full_bloom,下関,SHIMONOSEKI,下関,762,47762,JAPAN,33.948611111111106,130.9261111111111
1992,1992-01-24,24,1,24,flowering,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
1993,1993-02-02,33,2,2,flowering,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
1994,1994-01-18,18,1,18,flowering,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
1995,1995-02-22,53,2,22,flowering,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
1996,1996-01-18,18,1,18,flowering,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
1997,1997-02-03,34,2,3,flowering,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
1998,1998-02-09,40,2,9,flowering,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
1999,1999-02-06,37,2,6,flowering,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
2000,2000-01-20,20,1,20,flowering,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
2001,2001-02-05,36,2,5,flowering,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
2002,2002-01-21,21,1,21,flowering,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
2003,2003-01-26,26,1,26,flowering,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
2004,2004-01-19,19,1,19,flowering,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
2005,2005-02-05,36,2,5,flowering,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
2006,2006-01-27,27,1,27,flowering,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
2007,2007-02-08,39,2,8,flowering,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
2008,2008-01-30,30,1,30,flowering,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
1992,1992-02-10,41,2,10,full_bloom,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
1993,1993-02-17,48,2,17,full_bloom,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
1994,1994-02-07,38,2,7,full_bloom,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
1995,1995-03-02,61,3,2,full_bloom,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
1996,1996-02-17,48,2,17,full_bloom,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
1997,1997-02-12,43,2,12,full_bloom,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
1998,1998-03-01,60,3,1,full_bloom,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
1999,1999-03-03,62,3,3,full_bloom,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
2000,2000-02-06,37,2,6,full_bloom,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
2001,2001-02-21,52,2,21,full_bloom,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
2002,2002-02-14,45,2,14,full_bloom,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
2003,2003-02-10,41,2,10,full_bloom,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
2004,2004-02-11,42,2,11,full_bloom,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
2005,2005-02-15,46,2,15,full_bloom,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
2006,2006-01-31,31,1,31,full_bloom,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
2007,2007-02-16,47,2,16,full_bloom,与那国島,YONAGUNIJIMA,与那国島,912,47912,JAPAN,24.466666666666665,123.01055555555556
1962,1962-02-08,39,2,8,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1963,1963-02-15,46,2,15,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1964,1964-01-27,27,1,27,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1965,1965-01-27,27,1,27,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1966,1966-02-01,32,2,1,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1972,1972-01-19,19,1,19,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1973,1973-01-17,17,1,17,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1974,1974-01-15,15,1,15,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1978,1978-01-06,6,1,6,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1979,1979-01-29,29,1,29,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1980,1980-01-25,25,1,25,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1981,1981-01-27,27,1,27,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1982,1982-01-22,22,1,22,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1983,1983-01-30,30,1,30,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1984,1984-01-24,24,1,24,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1985,1985-01-23,23,1,23,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1986,1986-01-15,15,1,15,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1987,1987-01-08,8,1,8,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1988,1988-01-06,6,1,6,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1989,1989-12-31,365,12,31,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1990,1990-12-31,365,12,31,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1991,1991-01-02,2,1,2,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1992,1992-01-05,5,1,5,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1993,1993-01-07,7,1,7,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1994,1994-01-12,12,1,12,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1995,1995-01-15,15,1,15,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1996,1996-01-13,13,1,13,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1997,1997-01-15,15,1,15,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1998,1998-01-20,20,1,20,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1999,1999-01-26,26,1,26,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
2000,2000-01-07,7,1,7,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
2001,2001-01-04,4,1,4,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
2002,2002-01-07,7,1,7,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
2003,2003-01-15,15,1,15,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
2004,2004-01-13,13,1,13,flowering,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1962,1962-02-12,43,2,12,full_bloom,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1963,1963-02-20,51,2,20,full_bloom,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1964,1964-02-06,37,2,6,full_bloom,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1965,1965-01-31,31,1,31,full_bloom,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1966,1966-02-05,36,2,5,full_bloom,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1967,1967-01-30,30,1,30,full_bloom,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1980,1980-02-02,33,2,2,full_bloom,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1981,1981-02-06,37,2,6,full_bloom,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1982,1982-01-31,31,1,31,full_bloom,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1983,1983-02-11,42,2,11,full_bloom,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1984,1984-02-03,34,2,3,full_bloom,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1985,1985-02-05,36,2,5,full_bloom,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1986,1986-01-31,31,1,31,full_bloom,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1987,1987-02-02,33,2,2,full_bloom,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1988,1988-01-26,26,1,26,full_bloom,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1989,1989-01-15,15,1,15,full_bloom,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1990,1990-01-23,23,1,23,full_bloom,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1991,1991-02-01,32,2,1,full_bloom,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1992,1992-02-03,34,2,3,full_bloom,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1993,1993-01-25,25,1,25,full_bloom,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1994,1994-02-03,34,2,3,full_bloom,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1995,1995-02-06,37,2,6,full_bloom,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1996,1996-01-28,28,1,28,full_bloom,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1997,1997-02-01,32,2,1,full_bloom,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1998,1998-02-09,40,2,9,full_bloom,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1999,1999-02-08,39,2,8,full_bloom,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
2000,2000-01-24,24,1,24,full_bloom,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
2001,2001-01-25,25,1,25,full_bloom,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
2002,2002-01-28,28,1,28,full_bloom,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
2003,2003-02-09,40,2,9,full_bloom,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
2004,2004-02-01,32,2,1,full_bloom,久米島,KUMEJIMA,久米島,929,47929,JAPAN,26.33805555555556,126.80388888888888
1953,1953-04-05,95,4,5,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1954,1954-03-29,88,3,29,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1955,1955-03-28,87,3,28,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1956,1956-04-01,92,4,1,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1957,1957-04-07,97,4,7,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1958,1958-04-02,92,4,2,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1959,1959-03-23,82,3,23,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1960,1960-03-29,89,3,29,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1961,1961-03-31,90,3,31,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1962,1962-04-02,92,4,2,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1963,1963-04-04,94,4,4,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1964,1964-04-05,96,4,5,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1965,1965-04-09,99,4,9,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1966,1966-03-27,86,3,27,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1967,1967-04-01,91,4,1,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1968,1968-04-02,93,4,2,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1969,1969-04-07,97,4,7,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1970,1970-04-09,99,4,9,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1971,1971-04-01,91,4,1,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1972,1972-03-30,90,3,30,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1973,1973-04-01,91,4,1,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1974,1974-04-04,94,4,4,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1975,1975-04-04,94,4,4,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1976,1976-03-29,89,3,29,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1977,1977-03-29,88,3,29,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1978,1978-04-08,98,4,8,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1979,1979-03-31,90,3,31,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1980,1980-04-05,96,4,5,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1981,1981-03-30,89,3,30,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1982,1982-03-24,83,3,24,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1983,1983-04-02,92,4,2,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1984,1984-04-09,100,4,9,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1985,1985-04-02,92,4,2,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1986,1986-04-03,93,4,3,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1987,1987-03-27,86,3,27,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1988,1988-04-05,96,4,5,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1989,1989-03-24,83,3,24,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1990,1990-03-21,80,3,21,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1991,1991-03-30,89,3,30,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1992,1992-03-27,87,3,27,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1993,1993-03-28,87,3,28,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1994,1994-04-03,93,4,3,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1995,1995-03-31,90,3,31,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1996,1996-03-31,91,3,31,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1997,1997-03-26,85,3,26,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1998,1998-03-24,83,3,24,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1999,1999-03-25,84,3,25,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
2000,2000-04-03,94,4,3,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
2001,2001-03-24,83,3,24,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
2002,2002-03-18,77,3,18,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
2003,2003-03-28,87,3,28,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
2004,2004-03-24,84,3,24,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
2005,2005-04-02,92,4,2,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
2006,2006-03-27,86,3,27,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
2007,2007-03-25,84,3,25,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
2008,2008-03-24,84,3,24,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
2009,2009-03-19,78,3,19,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
2010,2010-03-19,78,3,19,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
2011,2011-03-28,87,3,28,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
2012,2012-04-03,94,4,3,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
2013,2013-03-22,81,3,22,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
2014,2014-03-27,86,3,27,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
2015,2015-03-27,86,3,27,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
2016,2016-03-23,83,3,23,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
2017,2017-03-31,90,3,31,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
2018,2018-03-22,81,3,22,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
2019,2019-03-27,86,3,27,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
2020,2020-03-22,82,3,22,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
2021,2021-03-16,75,3,16,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
2022,2022-03-24,83,3,24,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
2023,2023-03-17,76,3,17,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
2024,2024-03-29,89,3,29,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
2025,2025-03-27,86,3,27,flowering,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1953,1953-04-11,101,4,11,full_bloom,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1954,1954-04-05,95,4,5,full_bloom,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1955,1955-04-07,97,4,7,full_bloom,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1956,1956-04-10,101,4,10,full_bloom,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
1957,1957-04-12,102,4,12,full_bloom,京都,KYOTO,京都,759,47759,JAPAN,35.014722222222225,135.73277777777778
